Key;Title
BU02281103;De Hoef
WK022812  ;Rietkampen
BU02281201;De Parken
BU02281202;De Dreven
BU02281203;De Singels
BU02281204;De States
WK022813  ;Bedrijventerrein
BU02281301;Frankeneng
BU02281302;Heestereng
BU02281303;De Vallei
BU02281304;Schuttersveld-Zuid
BU02281305;Schuttersveld-Noord
BU02281306;Kievitsmeent
WK022820  ;Buitengebied Ede-Stad
BU02282031;Maanderbroek
BU02282032;Doesburg
BU02282051;Driesprong/Ginkel
WK022830  ;Bennekom
BU02283001;De Laar
BU02283002;Bennekom-Zuidoost
BU02283003;Boekelo
BU02283004;Halderbrink
BU02283031;De Kraats/Nergena
BU02283051;Dikkenberg
WK022840  ;Lunteren
BU02284001;Centrum Lunteren
BU02284002;Wormshoef
BU02284003;Lunteren-Oost
BU02284031;Nederwoud
BU02284032;De Veenen
BU02284033;Lunterse Veld
BU02284034;Meulunteren/De Valk
BU02284051;Lunterse Buurtbos
WK022850  ;Ederveen
BU02285001;Ederveen dorp
BU02285031;Ederveen buitengebied
WK022860  ;De Klomp
BU02286001;De Klomp dorp
BU02286031;De Klomp buitengebied
WK022870  ;Harskamp
BU02287001;Harskamp dorp
BU02287002;Legerplaats Harskamp
BU02287031;Westeneng
BU02287051;Harskampse Zand
WK022880  ;Wekerom
BU02288001;Wekerom dorp
BU02288031;Wekeromse Meent
BU02288051;Wekeromse Zand
WK022890  ;Otterlo
BU02289001;Otterlo dorp
BU02289031;Eschoter Veld
BU02289051;Reemst
BU02289052;Hoog Baarlo
BU02289053;Deelen
GM0317    ;Eemnes
WK031702  ;Eemnes
BU03170210;Eembrugge
BU03170211;Eemmeer-Eemnes
BU03170212;Eemnes-Dorp
BU03170213;Eempolder
BU03170214;Polder te Veen
BU03170215;Goyergracht
BU03170216;Heidehoek
BU03170217;Noordbuurt
BU03170218;Wakkerendijk-Meentweg
BU03170219;Zuidbuurt
GM1979    ;Eemsdelta
WK197901  ;Delfzijl-Centrum
BU19790101;Centrum-Delfzijl
WK197902  ;West
BU19790202;Over de Gracht
BU19790203;Scheepvaartbuurt
BU19790204;Steenbakkersbuurt
BU19790205;Tuikwerderrak
BU19790221;Bosplan Tuikwerderrak
WK197903  ;Farmsum
BU19790306;Doklanden
BU19790307;Farmsum
BU19790308;Oosterveld
BU19790309;Koveltemp
WK197904  ;Tuikwerd
BU19790410;Vliethoven
BU19790411;Vogelbuurt
BU19790412;Tuikwerd
BU19790413;Oogstbuurt
BU19790414;Rietkampen
BU19790415;Kruidenoever
WK197905  ;Fivelzigt
BU19790518;Fivelmonde
BU19790519;Fivelzigt
BU19790520;Dethmerseiland
WK197906  ;Noord
BU19790622;Kwelderland
BU19790623;Vestingbuurt
BU19790624;Landenbuurt
BU19790625;Zandplatenbuurt
BU19790626;Bornholm
BU19790646;Polarisbuurt
BU19790647;Schrijversbuurt
WK197907  ;Buitengebied Noord-Bierum
BU19790727;Uitwierde
BU19790728;Biessum
BU19790730;Nansum
BU19790733;Holwierde
BU19790734;Krewerd
BU19790735;Godlinze
BU19790736;Losdorp
BU19790737;Bierum
BU19790738;Spijk
BU19790739;Buitengebied Noord-Bierum
WK197908  ;Oosterhorn
BU19790829;Weiwerd
BU19790831;Oosterhorn
WK197909  ;Buitengebied Zuid-Termunten
BU19790932;Meedhuizen
BU19790940;Borgsweer
BU19790941;Termunterzijl
BU19790942;Termunten
BU19790943;Woldendorp
BU19790944;Wagenborgen
BU19790945;Buitengebied Zuid-Termunten
BU19790948;Baamsum
WK197910  ;Tussengebied
BU19791016;Eelwerd
BU19791017;Sikkel
WK197911  ;Appingedam-Centrum
BU19791149;Centrum-Appingedam
BU19791150;De Wierde
BU19791151;Oranjebuurt
WK197912  ;Appingedam-Oost
BU19791252;Woldweg
BU19791253;Opwierde
BU19791254;Eendrachtbuurt
BU19791255;Opwierde Zuid
BU19791256;Opwierde Noord
BU19791257;Farmsumerweg
BU19791258;Solwerd
WK197913  ;Appingedam-West
BU19791359;Vrijheidsbuurt
BU19791360;Hoflanden
BU19791361;Westerdraai
BU19791362;Tjamsweer
BU19791363;Oling
BU19791364;Olingermeeden
WK197914  ;Buitengebied Noord-Appingedam
BU19791465;Jukwerd
BU19791466;Garreweer
BU19791467;Marsum
BU19791468;Ekenstein
BU19791469;Buitengebied Noord-Appingedam
WK197915  ;Buitengebied Zuid-Appingedam
BU19791570;Laskwerd
BU19791571;Fivelpoort
BU19791572;Buitengebied Zuid-Appingedam
WK197916  ;Buitengebied Noord-Loppersum
BU19791673;Loppersum
BU19791674;Garrelsweer
BU19791675;Wirdum
BU19791676;Buitengebied Noord-Loppersum
WK197917  ;Buitengebied Noord-Stedum
BU19791777;Stedum
BU19791778;Westeremden
BU19791779;Garsthuizen
BU19791780;Buitengebied Noord-Stedum
WK197918  ;Buitengebied Noord-Middelstum
BU19791881;Middelstum
BU19791882;Westerwijtwerd
BU19791883;Huizinge
BU19791884;Toornwerd
BU19791885;Buitengebied Noord-Middelstum
WK197919  ;Buitengebied Noord-'t Zandt
BU19791986;'t Zandt
BU19791987;Zeerijp
BU19791988;Zijldijk
BU19791989;Leermens
BU19791990;Oosterwijtwerd
BU19791991;Eenum
BU19791992;Buitengebied Noord-'t Zandt
GM0770    ;Eersel
WK077000  ;Eersel
BU07700000;Eersel-kom en Lindeakkers
BU07700001;Molenakkers
BU07700002;Eersel-Zuid
BU07700003;De Dijken
BU07700004;Kortkruis
BU07700005;Bedrijventerrein Eersel
BU07700006;Molenveld en Schadewijk
BU07700007;Stokkelen en Hoogstraat
BU07700008;De Hees en Genderweg
BU07700009;Verspreide huizen Eersel
BU07700010;Kerkebogten
WK077001  ;Duizel
BU07700100;Duizel
BU07700101;De Donksbergen
BU07700102;Bedrijventerrein Duizel
BU07700109;Verspreide huizen Duizel
WK077002  ;Steensel
BU07700200;Steensel
BU07700209;Verspreide huizen Steensel
WK077003  ;Vessem
BU07700300;Vessem-kom
BU07700309;Verspreide huizen Vessem
WK077004  ;Wintelre
BU07700400;Wintelre-kom
BU07700409;Verspreide huizen Wintelre
WK077005  ;Knegsel
BU07700500;Knegsel-kom
BU07700501;Knegsel-Oeyenbos
BU07700509;Verspreide huizen Knegsel
GM1903    ;Eijsden-Margraten
WK190300  ;Wijk 00 Eijsden
BU19030000;Eijsden-Breust
BU19030001;Mariadorp-Beezepool
BU19030002;Withuis-Stationsstraat
BU19030003;Mesch
BU19030004;Oost
BU19030005;Maarland
BU19030009;Verspreide huizen
WK190301  ;Wijk 01 Gronsveld
BU19030100;Gronsveld
BU19030101;Rijckholt
WK190302  ;Wijk 02 Margraten
BU19030200;Margraten
BU19030201;Termaar
BU19030202;Groot- en Klein-Welsden
BU19030203;'t Rooth
BU19030204;Scheulder
BU19030205;Gasthuis-Wolfshuis
WK190303  ;Wijk 03 Cadier en Keer
BU19030300;Cadier
BU19030301;Sint Antoniusbank
BU19030302;Berg
BU19030303;Bemelen
BU19030304;Honthem
BU19030309;Verspreide huizen
WK190304  ;Wijk 04 Sint Geertruid
BU19030400;Sint Geertruid
BU19030401;Eckelrade
BU19030402;Herkenrade
BU19030403;Moerslag-Libeek
BU19030404;Bruisterbosch
BU19030409;Verspreide huizen
WK190305  ;Wijk 05 Mheer - Noorbeek
BU19030500;Mheer
BU19030501;Banholt
BU19030502;Noorbeek
BU19030503;Terlinden
BU19030504;Bergenhuizen en Schey
BU19030505;Hoogcruts
BU19030509;Verspreide huizen
GM0772    ;Eindhoven
WK077211  ;Centrum
BU07721110;Binnenstad
BU07721120;Bergen
BU07721130;Witte Dame
BU07721140;Fellenoord
BU07721150;TU-terrein
WK077221  ;Oud-Stratum
BU07722110;Irisbuurt
BU07722120;Rochusbuurt
BU07722130;Elzent-Noord
BU07722140;Tuindorp
BU07722150;Joriskwartier
BU07722160;Bloemenplein
BU07722170;Looiakkers
BU07722180;Elzent-Zuid
WK077222  ;Kortonjo
BU07722210;Kerstroosplein
BU07722220;Gerardusplein
BU07722230;Genneperzijde
BU07722240;Roosten
BU07722250;Eikenburg
BU07722260;Sportpark Aalsterweg
WK077223  ;Putten
BU07722300;Puttense Dreef
BU07722310;Poeijers
BU07722320;Burghplan
BU07722330;Sintenbuurt
BU07722340;Tivoli
BU07722350;Gijzenrooi
BU07722360;Nieuwe Erven
BU07722370;Kruidenbuurt
BU07722380;Schuttersbosch
BU07722390;Leenderheide
BU07722399;Riel
WK077231  ;De Laak
BU07723110;Villapark
BU07723120;Lakerlopen
WK077232  ;Doornakkers
BU07723210;Doornakkers-West
BU07723220;Doornakkers-Oost
BU07723280;Tongelresche Akkers
WK077233  ;Oud-Tongelre
BU07723330;Muschberg, Geestenberg
BU07723340;Urkhoven
BU07723350;'t Hofke
BU07723360;Karpen
BU07723370;Koudenhoven
WK077241  ;Oud-Woensel
BU07724100;Limbeek-Zuid
BU07724110;Limbeek-Noord
BU07724120;Hemelrijken
BU07724130;Gildebuurt
BU07724140;Woenselse Watermolen
WK077242  ;Erp
BU07724210;Woensel-West
BU07724220;Kronehoef
BU07724230;Barrier
BU07724240;Mensfort
BU07724250;Rapenland
BU07724260;Vredeoord
WK077243  ;Begijnenbroek
BU07724310;Generalenbuurt
BU07724320;Oude Toren
BU07724330;Hondsheuvels
BU07724340;Oude Gracht-West
BU07724350;Oude Gracht-Oost
BU07724360;Eckartdal
WK077251  ;Ontginning
BU07725110;Driehoeksbos
BU07725120;Prinsejagt
BU07725130;Jagershoef
BU07725140;'t Hool
BU07725150;Winkelcentrum
BU07725160;Vlokhoven
WK077252  ;Achtse Molen
BU07725200;Kapelbeemd
BU07725210;Kerkdorp Acht
BU07725220;Achtse Barrier-Gunterslaer
BU07725230;Achtse Barrier-Spaaihoef
BU07725240;Achtse Barrier-Hoeven
WK077253  ;Aanschot
BU07725310;Woenselse Heide
BU07725320;Tempel
BU07725330;Blixembosch-West
BU07725340;Blixembosch-Oost
BU07725350;Castiliëlaan
WK077254  ;Dommelbeemd
BU07725410;Eckart
BU07725420;Luytelaer
BU07725430;Vaartbroek
BU07725440;Heesterakker
BU07725450;Esp
BU07725460;Bokt
WK077261  ;Oud-Strijp
BU07726110;Eliasterrein, Vonderkwartier
BU07726120;Philipsdorp
BU07726130;Engelsbergen
BU07726140;Schouwbroek
BU07726150;Schoot
BU07726160;Strijp S
WK077262  ;Halve Maan
BU07726210;Hurk
BU07726220;Het Ven
BU07726230;Lievendaal
BU07726240;Drents Dorp
BU07726250;Zwaanstraat
BU07726260;Wielewaal
BU07726270;Herdgang
BU07726280;Mispelhoef
WK077263  ;Meerhoven
BU07726310;BeA2
BU07726320;Meerbos
BU07726330;Grasrijk
BU07726340;Zandrijk
BU07726350;Waterrijk
BU07726360;Park Forum
BU07726370;Flight Forum
BU07726380;Eindhoven Airport
BU07726390;Bosrijk
BU07726399;Meerrijk
WK077271  ;Rozenknopje
BU07727110;Schrijversbuurt
BU07727120;Oude Spoorbaan
BU07727130;Hagenkamp
WK077272  ;Oud-Gestel
BU07727210;Genderdal
BU07727220;Blaarthem
BU07727230;Rapelenburg
BU07727240;Bennekel-Oost
BU07727250;Bennekel-West, Gagelbosch
BU07727260;Gennep
BU07727270;Beemden
WK077273  ;Gestelse Ontginning
BU07727310;Genderbeemd
BU07727320;Hanevoet
BU07727330;Ooievaarsnest
GM0230    ;Elburg
WK023001  ;Wijk 01 Elburg
BU02300100;Elburg Stad
BU02300101;Elburg West en havengebied
BU02300102;Elburg-Oosthoek
BU02300103;Elburg De Vrijheid
BU02300104;Oostendorp
BU02300105;Achterweg
BU02300108;Verspreide huizen Elburg-Zuid
BU02300109;Verspreide huizen Elburg-Noord
WK023002  ;Wijk 02
BU02300201;'t Harde-Centrum
BU02300202;'t Harde-West
BU02300203;'t Harde-Oost
BU02300207;Verspreide huizen 't Harde Noord-West
BU02300209;Verspreide huizen 't Harde Zuid-Oost
WK023003  ;Wijk 03 Doornspijk
BU02300300;Doornspijk
BU02300304;Hoge Enk
BU02300306;Verspreide huizen Doornspijk-West
BU02300308;Verspreide huizen Doornspijk-Oost
GM0114    ;Emmen
WK011401  ;Wijk 01 Nieuw-Weerdinge
BU01140100;Derde Kruisdiep
BU01140101;Eerste Kruisdiep
BU01140102;Tramwijk
BU01140103;Achterdiep
BU01140104;Weerdingerkanaal
BU01140106;Siepelveen
BU01140109;Verspreide huizen Nieuw-Weerdinge
WK011402  ;Wijk 02 Roswinkel
BU01140200;Roswinkel-Centrum
BU01140206;Oude Schuttingskanaal
BU01140208;Roswinkelerstraat
BU01140209;Verspreide huizen Roswinkel
WK011403  ;Wijk 03 Emmer-Compascuum
BU01140300;Emmer-Compascuum-Centrum
BU01140301;Emmer-Erfscheidenveen
BU01140302;Foxel
BU01140303;Oosterdiep
BU01140304;Hoofdkanaal
BU01140309;Verspreide huizen Emmer-Compascuum
WK011404  ;Wijk 04 Barger-Compascuum
BU01140400;Barger-Compascuum-Centrum
BU01140401;Scholtenskanaal
BU01140402;Verlengde Oosterdiep
BU01140408;Limietweg
BU01140409;Verspreide huizen Barger-Compascuum
WK011405  ;Wijk 05 Nieuw-Dordrecht
BU01140500;Nieuw-Dordrecht-Centrum
BU01140502;Oranjedorp
BU01140503;Vastenow
BU01140504;Herenstreek
BU01140509;Verspreide huizen Nieuw-Dordrecht
WK011406  ;Wijk 06 Nieuw-Amsterdam
BU01140600;Nieuw-Amsterdam-Centrum
BU01140601;Barger-Erfscheidenveen
BU01140608;Langs de Vaart
BU01140609;Verspreide huizen Nieuw-Amsterdam
WK011407  ;Wijk 07 Erica
BU01140700;Erica-Centrum
BU01140701;Amsterdamscheveld
BU01140702;Beekweg
BU01140707;Verlengde Vaart
BU01140708;Ericasestraat
BU01140709;Verspreide huizen Erica
WK011408  ;Wijk 08 Klazienaveen
BU01140800;Klazienaveen-Noord
BU01140801;Klazienaveen-Zuid
BU01140802;Barger-Oosterveen
BU01140803;Kloostermanswijk
BU01140804;Dordsedijk
BU01140806;Derksweg
BU01140807;Tuinbouwcentrum Klazienaveen
BU01140809;Verspreide huizen Klazienaveen
WK011409  ;Wijk 09 Zwartemeer
BU01140900;Zwartemeer-Centrum
BU01140901;Kamerlingswijk
BU01140909;Verspreide huizen Zwartemeer
WK011410  ;Wijk 10 Schoonebeek
BU01141000;Schoonebeek
BU01141001;Oosterse Bos en Middendorp
BU01141002;Westerse Bos
BU01141003;Zandpol
BU01141004;Industrieterrein De Vierslagen
BU01141009;Verspreide huizen Schoonebeek
WK011413  ;Wijk 13 Veenoord
BU01141300;Veenoord
BU01141308;Ermerveen
BU01141309;Verspreide huizen Veenoord
WK011421  ;Wijk 21 Nieuw-Schoonebeek
BU01142100;Nieuw-Schoonebeek
BU01142101;Westelijk Nieuw-Schoonebeek
BU01142102;Oostelijk Nieuw-Schoonebeek
BU01142109;Verspreide huizen Nieuw-Schoonebeek
WK011432  ;Wijk 32 Weiteveen
BU01143200;Weiteveen
BU01143201;Westelijk en oostelijk Weiteveen
BU01143209;Verspreide huizen Weiteveen
WK011440  ;Wijk 40 Emmen-Centrum
BU01144000;Emmen-Centrum
WK011441  ;Wijk 41 Emmen-Centrum Oost
BU01144100;Emmen-omgeving Oude Roswinkelerweg
BU01144101;Emmen over 't spoor
WK011442  ;Wijk 42 Emmermeer
BU01144200;Emmermeer
WK011443  ;Wijk 43 Angelslo
BU01144300;Angelslo
WK011444  ;Wijk 44 Emmerhout
BU01144400;Emmerhout
WK011445  ;Wijk 45 Emmerschans
BU01144500;Emmerschans
WK011446  ;Wijk 46 Bargeres
BU01144600;Bargeres
WK011447  ;Wijk 47 Rietlanden
BU01144700;Rietlanden
WK011448  ;Wijk 48 Parc Sandur
BU01144800;Parc Sandur
WK011449  ;Wijk 49 Delftlanden
BU01144900;Delftlanden
WK011450  ;Wijk 50 Barger-Oosterveld
BU01145000;Barger-Oosterveld
WK011451  ;Wijk 51 Kern Emmen Noord
BU01145100;Weerdinge
BU01145101;Westenesch
BU01145109;Verspreide huizen Emmen
WK011452  ;Wijk 52 Kern Emmen Zuid
BU01145200;Noordbarge
BU01145201;Zuidbarge
WK011453  ;Wijk 53 Kern Emmen Industrieterreinen
BU01145300;Industrieterrein Bargermeer
BU01145301;Bedrijvenpark A37
GM0388    ;Enkhuizen
WK038800  ;Centrum en Havens
BU03880001;Centrum Zuid-Oost
BU03880002;Centrum Noord-Oost
BU03880003;Centrum Noord-West
BU03880004;Centrum Zuid-West
WK038801  ;Enkhuizen Noord
BU03880101;Kadijken
BU03880102;Gommerwijk West-West
BU03880103;Drechterwijk
BU03880104;Gommerwijk West
BU03880105;Gommerwijk Oost
BU03880106;Oude Gouw
BU03880107;Noord
BU03880108;Enkhuizerzand
WK038802  ;Enkhuizen Buitengebied
BU03880201;Enkhuizen buitengebied
WK038803  ;Enkhuizen Zuid
BU03880301;Westeinde
BU03880302;Schepenwijk
BU03880303;Krabbersplaat
BU03880304;Ketenwaal
WK038810  ;Buitengebied IJsselmeer en Markermeer
BU03881001;IJsselmeer en Markermeer
BU03881002;Vogeleiland
GM0153    ;Enschede
WK015300  ;Wijk 00 Binnensingelgebied
BU01530000;City
BU01530001;Lasonder, Zeggelt
BU01530002;De Laares
BU01530003;De Bothoven
BU01530004;Hogeland-Noord
BU01530005;Getfert
BU01530006;Veldkamp-Getfert-West
BU01530007;Horstlanden-Stadsweide
BU01530008;Boddenkamp
WK015301  ;Wijk 01 Hogeland - Velve
BU01530100;Velve-Lindenhof
BU01530101;Wooldrik
BU01530102;Hogeland-Zuid
BU01530103;Varvik-Diekman
BU01530104;Sleutelkamp
BU01530105;'t Weldink
BU01530106;De Leuriks
WK015302  ;Wijk 02 Boswinkel - Stadsveld
BU01530200;Cromhoffsbleek-Kotman
BU01530201;Boswinkel-De Braker
BU01530202;Pathmos
BU01530203;Stevenfenne
BU01530204;Stadsveld-Zuid
BU01530205;Elferink-Heuwkamp
BU01530206;Stadsveld-Noord-Bruggert
BU01530207;'t Zwering
BU01530208;Ruwenbos
WK015303  ;Wijk 03 Twekkelerveld - T.H.T.
BU01530300;Tubantia-Toekomst
BU01530301;Twekkelerveld
WK015304  ;Wijk 04 Enschede-Noord
BU01530400;Walhof-Roessingh
BU01530401;Bolhaar
BU01530402;Roombeek-Roomveldje
BU01530403;Mekkelholt
BU01530404;Deppenbroek
BU01530405;Voortman-Amelink
BU01530406;Drienerveld-U.T.
WK015305  ;Wijk 05 Ribbelt - Stokhorst
BU01530500;Schreurserve
BU01530501;Ribbelt-Ribbelerbrink
BU01530502;Park Stokhorst
BU01530503;Stokhorst
WK015306  ;Wijk 06 Enschede-Zuid
BU01530600;Stroinkslanden Noord-Oost
BU01530601;Stroinkslanden-Zuid
BU01530602;Stroinkslanden Noord-West
BU01530603;Wesselerbrink Noord-Oost
BU01530604;Wesselerbrink Zuid-Oost
BU01530605;Wesselerbrink Zuid-West
BU01530606;Wesselerbrink Noord-West
BU01530607;Helmerhoek-Noord
BU01530608;Helmerhoek-Zuid
BU01530609;het Brunink
WK015307  ;Wijk 07 Bedrijfsterreinen Enschede-West
BU01530700;Industrie- en havengebied
BU01530701;Marssteden
BU01530702;Koekoeksbeekhoek
BU01530703;Kennispark
WK015308  ;Wijk 08 Glanerbrug en omgeving
BU01530800;Glanerveld
BU01530801;Bentveld-Bultserve
BU01530802;Schipholt-Glanermaten
BU01530803;Eekmaat
BU01530804;Oikos
BU01530805;Eilermarke
BU01530806;De Slank
BU01530807;Dolphia
BU01530808;Eekmaat West
WK015309  ;Wijk 09 Landelijk gebied en kernen
BU01530900;Dorp Lonneker
BU01530901;Dorp Boekelo
BU01530902;Buurtschap Lonneker-West
BU01530903;Noord Esmarke
BU01530904;Buurtschap Zuid-Esmarke
BU01530905;Buurtschap Broekheurne
BU01530906;Buurtschap Usselo
BU01530907;Boekelerveld
BU01530908;Buurtschap Twekkelo
GM0232    ;Epe
WK023200  ;Wijk 00 Epe
BU02320000;Epe Centrum
BU02320001;Hoge Weerd
BU02320002;Hogeland
BU02320003;Epe Noord
BU02320004;Burgerenk
BU02320005;Enkweg
BU02320006;Gildehoek
BU02320007;Kweekweg
BU02320008;Vegtelarij
BU02320009;Klaarbeek
BU02320010;Buitengebied Epe Noord
BU02320011;Buitengebied Epe West
BU02320012;Buitengebied Epe Oost
WK023201  ;Wijk 01 Emst
BU02320100;Kern Emst
BU02320101;Buitengebied Emst
WK023202  ;Wijk 02 Vaassen
BU02320200;Vaassen Centrum
BU02320201;Heggerenk
BU02320202;Krugerstraat Noord
BU02320203;Krugerstraat Zuid
BU02320204;Oosterhof
BU02320205;Berkenoord 1
BU02320206;Berkenoord 2
BU02320207;Woestijnweg
BU02320208;Vogelbuurt
BU02320209;Vulcanus - de Pirk
BU02320210;Eekterveld
BU02320211;Buitengebied Vaassen
WK023203  ;Wijk 03 Oene
BU02320300;Kern Oene
BU02320301;Buitengebied Oene
GM0233    ;Ermelo
WK023300  ;Schil rondom het centrum
BU02330001;Ermelo - Noord
BU02330002;Ermelo - Oost
BU02330003;Ermelo - Zuid
BU02330004;Ermelo - West
BU02330005;Veldwijk
WK023301  ;Centrum Ermelo
BU02330101;Ermelo - Centrum
WK023302  ;Tonsel en Veldzicht
BU02330201;Tonsel
BU02330202;Veldzicht
WK023303  ;Buitengebied west
BU02330301;Verspreide huizen Horst
BU02330302;Verspreide huizen Zuiderzeeland
BU02330303;s Heerenloo
BU02330304;Verspreide huizen Telgt
WK023304  ;Buitengebied midden
BU02330401;Verspreide huizen bosgebied
BU02330402;Drie
WK023305  ;Buitengebied oost
BU02330501;Verspreide huizen Speuld
BU02330502;Verspreide huizen heidegebied
BU02330503;Verspreide huizen De Beek
BU02330504;Verspreide huizen Houtdorp
BU02330505;Verspreide huizen Staverden
BU02330506;Verspreide huizen Leuvenum
GM0777    ;Etten-Leur
WK077700  ;Midden woongebied
BU07770000;Centrum Oost 1
BU07770001;Centrum Oost 2
BU07770002;Centrum Oost 3
BU07770003;Centrum West 1
BU07770004;Centrum West 2
BU07770005;Het Hooghuis
WK077701  ;Midden Bedrijventerrein
BU07770100;Midden bedrijventerrein Vosdonk
WK077702  ;Midden landelijk gebied
BU07770200;Midden landelijk gebied
WK077710  ;Noord woongebied
BU07771000;Noord 1
BU07771001;Noord 2
BU07771002;Noord 3
BU07771003;Noord 4
BU07771004;Baai 1
BU07771005;Baai 2
BU07771006;Baai 3
BU07771007;Baai 4
BU07771008;Sander-Banken 1
BU07771009;Sander-Banken 2
BU07771010;Sander-Banken 3
BU07771011;Sander-Banken 4
BU07771012;De Grient
BU07771013;De Keen
BU07771014;Attelaken
BU07771015;Schoenmakershoek
WK077711  ;Noord bedrijventerrein
BU07771100;Bedrijventerrein Vossendaal
WK077712  ;Noord landelijk gebied
BU07771200;Noord landelijk gebied 1
BU07771201;Noord landelijk gebied 2
BU07771202;Noord landelijk gebied 3
BU07771203;Noord landelijk gebied 4
WK077720  ;Zuid woongebied
BU07772000;Banakkers 1
BU07772001;Banakkers 2
BU07772002;Banakkers 3
BU07772003;Banakkers 4
BU07772004;Grauwe Polder 1
BU07772005;Grauwe Polder 2
BU07772006;Grauwe Polder 3
BU07772007;Grauwe Polder 4
BU07772008;Grauwe Polder 5
BU07772009;Hoge Neerstraat
BU07772010;Centrum Zuid
BU07772011;De Streek
WK077721  ;Zuid bedrijventerrein West
BU07772100;Zuid bedrijventerrein Vosdonk
WK077722  ;Zuid bedrijventerrein Oost
BU07772200;Bedrijventerrein Trivium
WK077723  ;Zuid landelijk gebied
BU07772300;Zuid landelijk gebied 1
BU07772301;Zuid landelijk gebied 2
BU07772302;Zuid landelijk gebied 3
BU07772303;Zuid landelijk gebied 4
GM1940    ;De Fryske Marren
WK194001  ;Wijk 01 Akmarijp
BU19400101;Akmarijp
WK194002  ;Wijk 02 Bakhuizen
BU19400201;Bakhuizen
WK194003  ;Wijk 03 Balk
BU19400301;Balk
WK194004  ;Wijk 04 Bantega
BU19400401;Bantega
WK194005  ;Wijk 05 Boornzwaag
BU19400501;Boornzwaag
WK194006  ;Wijk 06 Broek
BU19400601;Broek
WK194007  ;Wijk 07 Delfstrahuizen
BU19400701;Delfstrahuizen-Buitengebied
BU19400702;Delfstrahuizen-Kom
WK194008  ;Wijk 08 Dijken
BU19400801;Dijken
WK194009  ;Wijk 09 Doniaga
BU19400901;Doniaga
WK194010  ;Wijk 10 Echten
BU19401001;Echten
WK194011  ;Wijk 11 Echtenerbrug
BU19401101;Echtenerbrug-Buitengebied
BU19401102;Echtenerbrug-Kom
WK194012  ;Wijk 12 Eesterga
BU19401201;Eesterga
WK194013  ;Wijk 13 Elahuizen
BU19401301;Elahuizen
WK194014  ;Wijk 14 Follega
BU19401401;Follega
WK194015  ;Wijk 15 Goingarijp
BU19401501;Goingarijp
WK194016  ;Wijk 16 Harich
BU19401601;Harich
WK194017  ;Wijk 17 Haskerhorne
BU19401701;Haskerhorne
WK194018  ;Wijk 18 Idskenhuizen
BU19401801;Idskenhuizen
WK194019  ;Wijk 19 Joure
BU19401901;Joure, Blaauwhof
BU19401902;Joure, Buitengebied
BU19401903;Joure, Centrum
BU19401904;Joure, Jonkersland
BU19401905;Joure, Sewei/De Ekers
BU19401906;Joure, Skipsleat
BU19401907;Joure, Westermeer
BU19401908;Joure, Woudfennen
BU19401909;Joure, Wyldehoarne
BU19401910;Joure, Zuiderveld
WK194020  ;Wijk 20 Kolderwolde
BU19402001;Kolderwolde
WK194021  ;Wijk 21 Langweer
BU19402101;Langweer
WK194022  ;Wijk 22 Legemeer
BU19402201;Legemeer
WK194023  ;Wijk 23 Lemmer
BU19402301;Lemmer-Buitengebied
BU19402302;Lemmer-Frieslandpark
BU19402303;Lemmer-Kom
BU19402304;Lemmer-Lemstervaart
BU19402305;Lemmer-Noord
BU19402306;Lemmer-Rienplan
BU19402307;Lemmer-West
BU19402308;Lemmer-Zijlroede
WK194024  ;Wijk 24 Mirns
BU19402401;Mirns
WK194025  ;Wijk 25 Nijehaske
BU19402501;Nijehaske
WK194026  ;Wijk 26 Nijemirdum
BU19402601;Nijemirdum
WK194027  ;Wijk 27 Oldeouwer
